#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name,is_Champion
18,ALBA Berlin,12,40.0,77.5,28.4,58.6,0.485,6.8,20.8,0.328,13.8,18.3,0.755,7.1,21.1,28.2,15.6,6.3,0.7,14.2,22.8,2011,Eurocup,0
19,PAOK BC,6,40.0,74.8,26.2,57.0,0.459,6.3,19.2,0.33,16.2,24.0,0.674,10.0,23.2,33.2,9.3,7.3,1.7,14.5,18.7,2011,Eurocup,0
20,BG Gottingen,14,40.4,74.2,26.6,60.2,0.441,7.5,21.8,0.344,13.6,19.4,0.701,10.3,19.7,30.0,13.4,7.2,2.3,12.4,23.0,2011,Eurocup,0
21,Universo De'Longhi Treviso,16,40.0,74.1,26.7,59.3,0.45,6.3,19.6,0.322,14.4,21.4,0.673,10.9,23.1,33.9,13.2,9.4,2.7,14.5,25.3,2011,Eurocup,0
22,Le Mans Sarthe Basket,12,40.0,72.5,25.4,58.5,0.434,6.4,18.8,0.342,15.3,19.3,0.792,8.0,21.4,29.4,14.7,6.0,1.7,15.1,19.4,2011,Eurocup,0
23,EWE Baskets Oldenburg,6,40.0,72.5,27.5,60.8,0.452,6.0,19.3,0.31,11.5,17.0,0.676,7.2,19.5,26.7,13.7,8.7,2.2,14.0,20.5,2011,Eurocup,0
24,Buducnost,6,40.0,71.8,26.7,56.0,0.476,5.2,18.3,0.282,13.3,17.5,0.762,7.7,19.0,26.7,11.3,6.8,2.5,14.5,23.2,2011,Eurocup,0
25,Galatasaray,12,40.4,70.8,26.1,58.4,0.447,5.2,17.6,0.294,13.5,18.4,0.733,8.9,22.2,31.1,14.0,9.8,1.5,15.8,20.8,2011,Eurocup,0
26,Chorale Roanne Basket,6,40.8,70.5,23.8,55.3,0.431,7.0,20.3,0.344,15.8,18.7,0.848,6.8,21.2,28.0,11.7,7.0,1.2,17.2,19.8,2011,Eurocup,0
27,Siauliai,6,40.0,70.0,25.0,58.3,0.429,7.0,19.0,0.368,13.0,16.5,0.788,8.3,18.5,26.8,14.7,6.2,2.0,15.5,20.8,2011,Eurocup,0
28,Acqua San Bernardo Cantu,6,40.0,68.8,23.7,56.7,0.418,7.7,21.3,0.359,13.8,18.0,0.769,5.2,22.8,28.0,15.7,6.7,2.2,12.2,20.5,2011,Eurocup,0
29,Panellinios BC,12,40.4,68.1,21.8,52.3,0.416,5.1,18.0,0.282,19.5,25.1,0.777,7.1,24.8,31.9,12.0,7.8,2.1,18.4,21.4,2011,Eurocup,0
30,BC Budivelnik,14,40.0,67.4,24.4,55.1,0.442,6.9,22.0,0.312,11.8,16.5,0.714,7.8,23.1,30.9,12.7,6.4,2.6,14.4,20.2,2011,Eurocup,0
31,Teksut Bandirma,6,40.0,67.0,25.7,58.5,0.439,4.0,16.2,0.247,11.7,17.3,0.673,8.0,19.7,27.7,11.3,7.0,2.8,15.8,19.0,2011,Eurocup,0
32,Donar Groningen,6,40.0,60.8,23.2,62.0,0.374,4.8,16.3,0.296,9.7,15.5,0.624,13.3,21.7,35.0,12.7,9.8,2.0,16.2,23.8,2011,Eurocup,0
