GP,PPG,FGM,FGA,FG%,3PM,3P%,ORB,DRB,APG,SPG,TOV,is_Champion,league_num
72,103.8,38.6,85.8,0.45,10.0,0.336,10.4,32.3,23.8,7.8,15.5,0.0,56
82,115.9,41.6,91.0,0.457,14.8,0.358,11.2,32.9,25.7,8.8,14.3,0.0,56
82,115.6,43.5,94.4,0.461,11.5,0.353,14.1,35.0,26.0,9.8,13.2,0.0,56
82,115.5,41.8,89.4,0.468,14.1,0.366,10.2,36.5,23.9,7.6,13.4,0.0,56
82,115.3,42.8,91.4,0.468,13.9,0.365,10.8,33.7,28.1,8.6,13.3,0.0,56
82,114.8,43.7,90.1,0.485,11.6,0.364,9.8,35.5,27.4,8.6,12.9,0.0,56
82,113.9,41.5,88.3,0.47,12.9,0.374,10.0,33.9,24.6,7.2,11.8,0.0,56
82,113.6,40.6,86.2,0.471,14.5,0.36,10.8,35.6,22.4,7.2,14.0,0.0,56
82,113.2,43.2,92.7,0.467,11.3,0.352,11.0,34.3,27.9,7.6,12.7,0.0,56
82,112.9,42.0,88.4,0.475,11.5,0.361,10.3,34.1,25.3,7.1,14.1,0.0,56
82,112.7,41.7,86.3,0.483,12.7,0.353,9.2,34.9,27.8,7.2,14.5,0.0,56
82,112.1,41.6,88.8,0.469,12.0,0.347,9.5,34.5,24.0,7.6,14.5,0.0,56
82,111.8,40.7,87.4,0.466,13.2,0.356,10.5,35.5,24.8,7.2,13.6,0.0,56
82,111.6,41.7,86.9,0.48,10.6,0.369,8.7,33.7,23.9,7.1,12.8,0.0,56
82,111.5,41.4,89.5,0.463,12.2,0.344,11.3,32.6,25.4,7.1,14.4,0.0,56
82,111.0,40.5,86.4,0.469,14.3,0.364,9.8,35.7,27.1,8.8,14.9,1.0,56
82,110.3,40.5,88.1,0.46,11.4,0.344,9.6,33.4,23.7,7.2,14.1,0.0,56
82,110.0,39.6,84.8,0.467,13.6,0.379,9.8,33.9,25.5,7.4,14.6,0.0,56
82,109.9,39.4,84.5,0.466,11.6,0.364,8.5,33.8,23.7,7.7,12.5,0.0,56
82,109.7,39.4,86.4,0.456,13.5,0.349,9.6,32.4,23.6,7.3,16.5,0.0,56
82,109.4,40.6,91.3,0.445,11.9,0.349,13.4,32.0,22.1,9.0,12.4,0.0,56
82,109.3,40.2,88.0,0.457,10.6,0.332,12.0,33.2,25.0,8.3,14.0,0.0,56
82,108.6,40.6,86.0,0.472,10.5,0.342,9.0,34.1,25.0,6.4,13.1,0.0,56
82,108.4,40.1,87.4,0.458,12.8,0.374,9.1,34.9,24.0,7.4,13.7,0.0,56
82,108.0,39.3,85.1,0.461,13.1,0.35,9.3,33.8,23.4,6.7,12.5,0.0,56
82,107.8,39.7,84.6,0.469,11.6,0.355,10.2,34.0,25.2,7.1,14.4,0.0,56
82,106.5,37.7,86.2,0.437,13.2,0.357,11.5,34.6,21.9,7.0,13.2,0.0,56
82,106.2,38.5,87.1,0.442,12.7,0.346,10.4,32.5,22.9,8.0,14.5,0.0,56
82,104.8,38.2,88.6,0.431,11.3,0.326,11.0,32.0,23.5,7.7,14.1,0.0,56
82,104.2,38.3,88.3,0.434,12.2,0.331,9.1,35.2,23.7,6.8,14.5,0.0,56
82,103.7,38.3,89.1,0.43,12.1,0.323,10.4,35.2,22.2,7.6,13.9,0.0,56
18,97.8,36.7,75.4,0.487,8.6,0.372,13.8,26.6,18.6,9.1,14.8,1.0,57
18,91.6,34.8,71.6,0.487,9.6,0.337,10.3,24.9,18.1,9.2,13.7,0.0,57
17,90.6,34.9,75.3,0.463,6.2,0.35,14.5,27.9,14.4,7.7,14.9,0.0,57
17,89.4,33.5,69.4,0.483,7.9,0.35,9.2,27.1,18.8,5.8,14.2,0.0,57
16,84.9,31.1,69.4,0.449,9.4,0.383,10.4,24.1,14.6,5.1,12.9,0.0,57
16,84.8,30.9,70.1,0.442,7.4,0.332,10.1,23.7,10.9,7.2,13.6,0.0,57
16,83.1,31.4,72.3,0.434,6.5,0.312,12.6,26.4,12.8,7.0,12.8,0.0,57
16,82.5,32.3,71.8,0.449,4.0,0.244,11.6,28.3,14.6,8.6,14.4,0.0,57
16,81.5,30.6,68.0,0.45,5.3,0.332,9.4,22.4,13.1,7.8,15.3,0.0,57
17,96.7,35.8,73.2,0.489,6.2,0.346,14.4,27.4,18.6,8.9,16.2,0.0,57
17,94.4,34.9,76.1,0.459,7.5,0.335,13.7,27.8,17.8,9.4,12.1,0.0,57
16,92.8,36.1,74.4,0.485,5.3,0.329,11.6,25.9,16.7,6.8,14.5,0.0,57
18,91.1,34.2,72.2,0.474,7.3,0.341,10.1,27.1,13.4,9.4,14.6,1.0,57
18,88.7,32.9,73.1,0.451,5.8,0.303,13.3,24.1,14.6,5.8,11.3,0.0,57
16,86.7,32.5,71.6,0.454,6.5,0.297,11.4,25.4,14.7,7.7,13.3,0.0,57
16,82.1,30.9,72.6,0.425,6.3,0.297,12.3,25.1,12.6,7.8,15.1,0.0,57
16,80.1,29.5,74.4,0.396,5.3,0.282,14.9,22.8,12.2,9.5,18.8,0.0,57
16,79.3,29.9,70.4,0.425,4.7,0.284,12.6,25.4,12.6,7.0,16.6,0.0,57
18,90.9,32.6,73.2,0.446,7.7,0.307,11.8,26.2,14.3,7.6,12.9,0.0,57
18,89.6,33.9,71.8,0.473,7.8,0.369,10.2,23.4,17.2,5.8,14.8,0.0,57
19,89.2,33.6,75.3,0.446,6.9,0.295,14.7,26.7,15.1,7.7,13.3,0.0,57
20,88.2,33.3,73.3,0.454,8.4,0.374,12.1,25.6,17.0,8.2,11.6,0.0,57
20,88.1,32.4,68.4,0.474,8.4,0.366,11.3,25.1,17.2,7.0,12.7,1.0,57
19,86.3,32.6,69.9,0.466,6.0,0.321,10.8,24.5,14.1,6.5,11.0,0.0,57
18,86.3,32.1,70.1,0.458,7.4,0.337,11.3,25.7,15.2,7.0,14.6,0.0,57
18,84.0,30.5,71.3,0.428,5.9,0.296,12.9,25.6,15.8,8.3,12.1,0.0,57
18,81.4,30.4,69.7,0.436,5.4,0.302,12.2,25.0,10.3,5.9,14.9,0.0,57
18,80.4,29.3,66.8,0.438,8.2,0.337,11.3,25.8,15.9,7.1,14.6,0.0,57
19,95.7,33.8,74.5,0.454,8.1,0.319,11.8,26.1,16.4,6.5,12.5,0.0,57
20,93.9,34.2,69.5,0.492,10.0,0.384,9.7,26.3,18.0,7.4,12.7,0.0,57
19,93.8,33.8,73.5,0.461,8.7,0.325,11.2,25.2,15.5,7.5,11.8,0.0,57
20,93.0,33.7,73.3,0.459,8.7,0.328,12.9,28.9,16.2,7.1,12.1,1.0,57
18,91.2,32.3,72.1,0.448,6.7,0.315,10.7,28.8,13.9,6.3,13.7,0.0,57
18,91.0,34.6,76.9,0.45,6.0,0.299,12.1,22.3,15.1,7.8,13.7,0.0,57
18,87.0,33.6,75.6,0.445,6.3,0.318,14.3,28.7,13.8,8.3,14.7,0.0,57
18,83.7,30.6,68.8,0.445,8.7,0.361,11.4,25.2,14.6,6.2,14.8,0.0,57
20,95.6,35.3,75.1,0.469,8.2,0.376,12.1,22.7,15.8,8.9,13.2,0.0,57
20,93.3,35.7,73.6,0.485,8.6,0.35,12.4,28.4,17.7,7.7,13.5,1.0,57
19,91.8,34.7,74.3,0.467,8.3,0.343,9.9,26.6,17.1,9.8,11.3,0.0,57
18,90.7,30.8,68.6,0.45,9.4,0.354,10.4,25.8,13.4,6.3,13.8,0.0,57
19,89.5,33.2,73.5,0.451,6.9,0.322,12.3,27.1,16.9,5.8,13.7,0.0,57
18,78.7,29.8,66.3,0.45,5.0,0.282,8.9,28.3,15.8,7.2,15.9,0.0,57
18,78.1,27.2,67.2,0.404,6.0,0.299,10.4,23.2,13.6,5.1,14.5,0.0,57
20,100.3,37.3,72.6,0.514,9.4,0.394,9.5,28.9,21.4,8.4,10.6,1.0,57
19,91.5,35.5,75.8,0.468,10.1,0.362,10.9,27.6,19.4,7.5,12.6,0.0,57
20,91.1,33.6,74.4,0.451,8.3,0.33,13.2,28.6,20.2,5.6,12.3,0.0,57
19,88.6,33.2,75.8,0.437,5.9,0.294,13.6,24.7,19.8,9.3,13.5,0.0,57
18,87.0,31.8,70.1,0.454,8.7,0.375,9.2,26.1,20.3,5.3,11.9,0.0,57
18,80.0,28.6,68.8,0.415,9.7,0.331,8.8,25.6,15.6,6.4,14.3,0.0,57
18,76.3,27.9,68.9,0.405,7.2,0.326,10.7,24.8,15.6,7.2,13.7,0.0,57
20,101.1,38.4,78.3,0.49,8.0,0.366,13.0,28.6,19.3,6.1,11.8,1.0,57
19,95.0,34.2,72.1,0.474,10.6,0.363,13.2,25.6,18.9,7.6,13.4,0.0,57
20,92.8,34.2,70.9,0.483,8.3,0.342,10.2,26.3,17.1,7.0,10.2,0.0,57
18,91.8,34.4,75.1,0.459,7.6,0.327,11.4,25.8,18.1,8.8,12.2,0.0,57
18,90.4,34.6,71.9,0.481,6.9,0.344,10.6,24.2,19.9,7.6,13.8,0.0,57
19,88.1,32.7,69.1,0.474,9.3,0.358,10.6,26.6,15.9,4.9,12.9,0.0,57
18,86.4,32.1,77.5,0.414,7.6,0.266,10.9,24.8,13.0,6.6,10.9,0.0,57
18,80.6,29.9,69.4,0.43,8.4,0.351,9.6,25.1,16.7,6.2,13.3,0.0,57
19,102.3,39.0,78.2,0.499,9.2,0.361,14.9,31.1,18.7,6.6,14.1,0.0,57
20,98.3,36.2,76.9,0.471,10.3,0.335,13.0,28.9,20.0,9.7,11.0,1.0,57
20,96.7,35.7,75.0,0.475,13.8,0.383,8.3,29.9,19.5,6.6,13.0,0.0,57
18,90.4,34.4,76.8,0.448,6.9,0.283,12.8,29.5,14.4,7.6,12.8,0.0,57
18,89.6,34.3,73.3,0.468,9.2,0.332,11.3,26.3,14.6,8.3,13.6,0.0,57
18,88.0,33.3,77.1,0.433,8.2,0.273,10.6,28.9,15.1,5.9,13.4,0.0,57
19,86.2,33.4,71.1,0.47,8.9,0.382,10.8,29.7,20.1,6.4,12.4,0.0,57
18,83.2,31.9,75.7,0.422,7.6,0.279,9.1,25.1,13.6,9.6,12.3,0.0,57
18,83.2,31.7,73.7,0.43,9.8,0.349,10.1,23.5,12.6,8.2,15.4,0.0,57
16,98.5,37.8,77.6,0.487,8.9,0.372,10.6,32.4,17.9,6.5,14.7,0.0,57
17,94.6,35.2,77.5,0.454,12.1,0.332,9.2,30.4,17.9,8.6,14.2,0.0,57
17,92.6,34.4,72.7,0.473,11.2,0.356,8.6,29.1,19.9,9.2,14.2,1.0,57
17,86.5,32.4,72.1,0.45,6.8,0.354,10.5,29.9,15.2,7.1,15.4,0.0,57
15,86.1,31.2,76.9,0.406,10.8,0.358,10.3,30.5,16.9,9.3,13.1,0.0,57
15,84.0,32.5,73.3,0.443,7.9,0.323,9.7,27.0,14.3,7.2,14.9,0.0,57
15,82.7,31.1,71.7,0.433,10.3,0.333,8.5,27.8,15.4,8.9,11.9,0.0,57
20,96.2,35.3,68.8,0.513,12.2,0.386,10.7,25.3,17.8,8.7,12.7,1.0,57
20,92.6,33.8,71.3,0.474,11.5,0.366,9.2,28.3,18.3,8.0,13.0,0.0,57
19,91.3,34.9,72.3,0.483,10.5,0.366,9.5,27.5,19.4,8.3,11.9,0.0,57
16,90.8,33.7,74.9,0.45,12.1,0.37,9.8,23.9,15.8,8.7,12.0,0.0,57
17,86.9,33.0,73.6,0.448,9.4,0.308,9.5,27.6,13.1,6.5,13.4,0.0,57
18,86.7,33.0,71.8,0.46,9.6,0.335,10.4,28.2,16.6,6.8,15.6,0.0,57
18,86.1,32.5,72.6,0.448,8.1,0.321,11.1,26.8,16.8,8.4,14.9,0.0,57
19,85.5,31.7,70.5,0.45,9.7,0.348,8.7,26.4,15.1,7.0,11.9,0.0,57
18,83.6,30.1,71.2,0.422,10.9,0.312,8.7,27.2,14.3,7.0,16.2,0.0,57
17,81.5,31.9,67.1,0.475,8.2,0.356,7.5,25.3,17.8,7.9,17.4,0.0,57
19,93.7,33.5,72.5,0.462,12.4,0.367,8.9,27.1,17.6,7.7,10.8,0.0,57
19,90.3,34.0,74.3,0.458,9.2,0.339,11.8,30.6,20.1,7.5,14.2,0.0,57
21,89.9,34.3,74.0,0.463,8.5,0.321,10.4,31.4,20.0,8.7,13.9,0.0,57
21,86.0,32.1,74.3,0.432,8.3,0.288,11.4,28.8,15.1,9.2,13.3,1.0,57
19,85.7,31.3,70.2,0.445,8.3,0.317,9.6,30.3,17.8,6.4,14.6,0.0,57
18,84.7,31.9,71.6,0.446,9.9,0.338,9.9,27.3,17.8,7.0,13.7,0.0,57
19,83.2,30.0,73.6,0.408,11.2,0.34,11.1,24.4,17.5,9.3,10.6,0.0,57
18,83.1,31.1,72.4,0.43,8.0,0.308,11.0,25.9,16.1,8.8,12.8,0.0,57
18,79.8,28.9,70.0,0.413,9.1,0.322,11.6,27.6,16.7,4.3,16.7,0.0,57
18,78.2,29.6,71.7,0.413,9.3,0.304,10.2,26.9,13.9,8.2,14.4,0.0,57
20,86.5,32.1,69.8,0.459,7.4,0.353,11.3,22.7,17.0,10.2,14.3,0.0,58
23,86.1,31.5,67.7,0.465,7.0,0.343,11.0,24.3,16.0,10.6,15.1,1.0,58
23,84.8,30.6,63.6,0.481,6.8,0.325,9.2,30.4,15.0,6.1,16.3,0.0,58
23,77.0,28.0,64.3,0.435,6.2,0.295,11.0,25.4,14.3,8.1,15.4,0.0,58
23,76.7,30.4,67.3,0.452,4.2,0.298,10.3,25.4,14.5,8.1,13.4,0.0,58
19,75.7,27.1,62.9,0.431,6.9,0.31,9.4,24.2,12.5,7.5,16.8,0.0,58
20,61.4,24.0,63.6,0.377,4.4,0.268,8.3,18.7,10.9,8.5,17.6,0.0,58
21,60.9,22.6,59.4,0.381,3.9,0.232,7.5,23.9,10.0,7.1,22.0,0.0,58
29,84.9,31.2,70.8,0.441,9.0,0.351,10.8,24.7,16.8,8.5,14.2,0.0,58
26,83.0,31.6,67.0,0.471,4.9,0.333,10.8,24.5,15.6,7.9,13.4,0.0,58
26,81.6,30.9,66.8,0.463,6.2,0.36,9.2,24.5,15.1,7.5,13.7,1.0,58
26,80.9,29.6,65.0,0.456,6.8,0.313,9.1,26.2,12.3,7.4,13.3,0.0,58
27,76.9,27.7,63.4,0.438,6.9,0.323,9.5,25.5,13.6,5.6,15.7,0.0,58
26,75.4,28.5,65.9,0.432,5.9,0.309,10.2,23.8,12.2,5.3,13.9,0.0,58
2,72.5,26.5,62.0,0.427,6.5,0.325,8.5,13.0,10.5,1.0,8.5,0.0,58
26,70.3,26.2,67.2,0.389,5.3,0.279,10.2,24.1,12.3,7.2,13.5,0.0,58
2,65.5,24.0,62.5,0.384,6.0,0.375,12.0,29.0,14.0,8.0,18.0,0.0,58
23,83.7,30.4,63.5,0.479,6.7,0.324,10.0,24.7,14.1,8.0,16.7,0.0,58
23,82.0,30.5,66.7,0.457,8.3,0.349,11.3,26.0,14.5,7.0,12.3,1.0,58
21,82.0,31.5,69.0,0.457,6.5,0.304,10.2,25.5,18.1,7.5,12.7,0.0,58
21,79.5,30.8,67.8,0.454,6.2,0.332,8.6,23.1,15.5,10.2,15.4,0.0,58
23,79.1,28.6,68.7,0.417,6.1,0.284,13.4,27.3,13.8,6.9,16.7,0.0,58
23,76.9,29.1,63.3,0.46,5.3,0.348,10.2,24.1,15.1,9.0,15.3,0.0,58
21,66.0,24.1,61.0,0.396,4.9,0.274,10.6,21.9,8.5,8.5,18.1,0.0,58
21,65.7,25.1,64.9,0.388,4.6,0.256,9.1,20.2,12.2,8.6,21.4,0.0,58
22,85.8,33.1,72.3,0.458,7.8,0.343,9.9,25.8,18.4,7.2,13.5,0.0,58
23,83.7,32.0,67.4,0.474,4.3,0.296,10.3,26.5,15.9,7.5,16.9,0.0,58
22,82.7,32.0,68.2,0.469,6.0,0.289,10.5,25.6,15.1,7.3,13.9,1.0,58
23,77.7,29.8,64.9,0.46,6.3,0.353,11.0,26.0,14.3,7.6,12.9,0.0,58
21,77.3,29.2,70.7,0.413,5.8,0.288,10.3,23.4,13.6,8.1,13.6,0.0,58
21,75.9,28.0,65.9,0.424,6.6,0.298,10.8,24.2,12.0,5.6,14.7,0.0,58
21,75.0,29.2,67.6,0.432,6.9,0.327,10.1,27.6,10.4,5.5,14.8,0.0,58
21,72.1,27.7,68.2,0.405,6.8,0.311,10.8,23.0,16.3,6.0,12.8,0.0,58
23,89.7,33.4,72.8,0.459,6.9,0.307,10.0,23.4,15.0,8.6,13.0,0.0,58
23,88.1,31.4,70.4,0.446,9.9,0.355,11.3,26.6,17.3,7.8,13.4,1.0,58
23,84.6,31.3,68.8,0.456,8.8,0.363,11.5,22.7,16.2,5.8,14.2,0.0,58
23,83.7,32.3,72.4,0.447,7.1,0.322,13.4,24.0,15.3,8.6,12.3,0.0,58
21,82.3,31.2,68.7,0.455,7.1,0.333,10.3,27.0,16.2,6.7,16.4,0.0,58
21,81.4,30.4,65.3,0.466,8.1,0.36,8.2,24.9,16.3,5.5,15.4,0.0,58
21,79.8,30.3,68.9,0.44,7.6,0.333,8.5,27.1,15.0,7.3,14.2,0.0,58
20,77.9,30.0,68.3,0.439,3.8,0.245,10.1,25.8,12.6,6.1,17.1,0.0,58
21,76.9,28.9,63.9,0.452,5.0,0.28,10.3,24.3,13.6,6.0,15.6,0.0,58
20,72.9,28.3,69.6,0.406,5.2,0.255,13.3,24.3,15.3,7.9,17.2,0.0,58
20,72.1,27.8,74.8,0.372,5.9,0.249,12.9,22.0,13.2,8.7,19.2,0.0,58
30,90.8,34.8,71.5,0.487,8.8,0.372,8.3,22.2,19.3,10.8,14.7,0.0,58
31,87.3,32.6,70.6,0.462,9.5,0.367,10.7,27.2,15.3,8.8,14.2,0.0,58
32,86.2,32.5,71.4,0.455,9.0,0.335,11.9,26.6,17.9,8.5,16.6,0.0,58
32,84.7,31.2,69.3,0.451,8.8,0.332,11.4,26.8,16.2,7.1,14.9,1.0,58
29,79.2,30.2,67.8,0.445,8.0,0.334,10.0,24.4,15.9,7.3,15.4,0.0,58
29,77.8,28.7,65.7,0.437,6.3,0.298,10.7,27.1,15.0,6.2,17.6,0.0,58
29,77.2,28.8,67.2,0.428,7.3,0.304,11.1,24.7,14.0,7.1,17.9,0.0,58
25,68.6,25.0,60.1,0.416,7.0,0.341,7.4,22.5,11.6,6.8,17.6,0.0,58
26,68.5,23.8,62.8,0.379,8.0,0.295,8.2,24.2,14.1,6.7,17.6,0.0,58
29,67.1,25.5,64.9,0.393,7.8,0.306,9.2,22.6,13.4,7.6,15.1,0.0,58
34,94.1,34.9,74.1,0.471,8.6,0.333,12.9,27.9,19.9,7.3,13.0,1.0,58
32,93.8,36.8,73.3,0.502,7.2,0.331,12.6,26.9,18.7,7.6,17.6,0.0,58
30,90.7,33.6,73.4,0.457,8.9,0.347,9.7,25.1,20.7,8.6,14.4,0.0,58
35,88.3,31.9,67.3,0.473,8.7,0.362,10.3,27.4,19.0,7.2,13.3,0.0,58
32,83.0,30.5,66.4,0.459,10.3,0.354,6.6,23.2,18.2,8.3,12.5,0.0,58
29,78.8,29.3,69.6,0.422,7.6,0.304,10.9,23.9,17.1,8.1,13.8,0.0,58
27,77.8,30.2,67.6,0.447,5.5,0.296,10.3,25.9,15.9,6.9,15.7,0.0,58
29,73.9,27.5,69.0,0.399,8.3,0.335,9.7,24.3,14.7,7.3,12.1,0.0,58
27,69.9,27.3,67.4,0.405,6.0,0.296,9.1,23.1,13.6,7.2,18.5,0.0,58
29,68.7,26.4,65.4,0.404,5.0,0.252,9.7,24.5,14.8,7.2,14.9,0.0,58
34,93.6,36.0,76.2,0.472,9.7,0.34,13.3,27.6,18.9,8.3,13.0,1.0,58
30,90.0,33.5,72.2,0.464,8.0,0.346,13.0,27.8,18.0,6.3,18.4,0.0,58
34,89.8,34.9,72.2,0.483,8.7,0.346,11.4,26.5,20.4,8.8,15.1,0.0,58
32,88.9,33.1,69.0,0.48,9.1,0.368,9.8,24.8,18.6,6.8,14.1,0.0,58
32,86.1,31.2,66.7,0.467,9.0,0.344,8.8,24.6,20.8,8.9,12.5,0.0,58
30,83.6,31.6,71.7,0.441,6.9,0.332,12.9,25.8,16.8,7.9,14.2,0.0,58
27,81.8,32.0,72.8,0.44,7.0,0.307,11.4,26.0,17.3,6.0,15.4,0.0,58
29,76.7,28.0,65.4,0.428,8.4,0.356,9.1,22.9,13.8,5.7,14.8,0.0,58
27,76.4,27.3,72.4,0.376,8.4,0.314,11.4,22.4,14.0,7.9,16.7,0.0,58
29,75.6,27.2,66.8,0.407,8.4,0.313,7.7,23.2,13.3,8.4,16.0,0.0,58
29,94.4,34.4,68.7,0.501,9.7,0.394,9.5,29.7,18.2,7.7,13.0,0.0,58
29,90.5,33.0,67.7,0.488,10.2,0.362,8.1,24.1,18.3,7.1,12.4,0.0,58
29,88.7,33.1,74.1,0.446,10.6,0.352,10.4,25.6,19.5,7.4,12.6,0.0,58
28,88.3,34.1,68.9,0.495,6.9,0.334,9.6,26.6,16.9,6.2,14.2,0.0,58
29,86.7,31.9,68.5,0.466,11.3,0.374,9.4,25.2,19.0,6.7,13.9,1.0,58
29,86.3,30.7,66.8,0.459,9.6,0.356,8.2,23.1,16.4,8.4,14.1,0.0,58
27,80.1,29.3,64.2,0.457,7.4,0.328,7.1,24.3,13.5,8.6,14.5,0.0,58
29,77.3,28.3,69.9,0.405,8.4,0.302,9.0,24.6,13.6,8.1,11.3,0.0,58
29,76.3,27.4,66.9,0.41,9.3,0.326,7.5,24.4,14.3,6.6,13.5,0.0,58
26,74.5,29.6,68.6,0.432,5.3,0.269,8.6,24.2,18.8,6.7,17.5,0.0,58
18,93.6,32.4,65.2,0.497,8.1,0.34,8.4,23.1,13.8,6.7,10.8,0.0,58
15,91.4,33.5,65.7,0.509,9.2,0.369,7.3,29.2,19.4,7.4,12.5,0.0,58
16,88.7,30.4,66.9,0.455,11.1,0.38,8.5,22.9,17.6,8.0,10.8,0.0,58
16,87.9,30.7,62.8,0.489,10.5,0.388,8.1,23.1,24.1,7.5,11.8,1.0,58
16,84.7,32.1,66.5,0.483,6.4,0.326,7.6,25.3,15.0,8.4,12.8,0.0,58
16,84.6,30.2,65.6,0.46,10.1,0.332,8.9,26.9,14.3,5.9,14.1,0.0,58
15,82.9,29.7,63.9,0.466,7.5,0.346,7.9,23.2,14.3,7.4,12.6,0.0,58
16,81.8,30.8,64.1,0.481,8.7,0.343,8.2,26.0,16.2,5.6,15.4,0.0,58
14,69.2,25.3,62.9,0.402,6.1,0.317,6.5,18.9,13.6,7.9,16.2,0.0,58
18,65.8,25.1,63.6,0.394,7.3,0.296,7.3,24.5,13.6,7.2,15.9,0.0,58
36,90.2,32.2,69.9,0.46,13.8,0.392,11.3,24.4,21.4,8.3,11.2,0.0,58
32,89.8,33.3,69.2,0.482,10.4,0.382,9.1,24.8,17.7,8.5,12.1,0.0,58
33,86.8,32.8,69.6,0.471,8.4,0.31,10.2,27.1,18.7,8.7,13.3,0.0,58
29,86.4,31.6,68.1,0.463,9.2,0.362,9.2,26.0,17.3,6.8,13.7,0.0,58
38,86.0,31.9,72.3,0.441,10.6,0.346,10.1,26.0,19.5,7.7,10.5,1.0,58
29,81.6,31.8,69.3,0.459,7.2,0.335,9.8,24.3,16.2,8.5,12.2,0.0,58
29,78.2,28.2,65.3,0.431,7.3,0.311,10.8,25.3,13.3,6.2,14.0,0.0,58
29,76.2,28.8,64.4,0.447,8.7,0.351,9.0,23.8,16.4,7.6,15.6,0.0,58
27,65.9,25.4,63.0,0.402,4.4,0.246,8.1,23.1,12.9,8.5,18.0,0.0,58
26,62.6,23.8,63.7,0.374,7.8,0.284,9.4,23.3,14.8,6.8,19.2,0.0,58
4,90.8,30.5,67.3,0.454,7.0,0.315,12.3,26.8,19.8,9.5,16.5,0.0,59
4,82.0,30.3,68.3,0.443,11.3,0.391,9.0,24.8,19.8,11.3,13.5,0.0,59
4,79.8,28.3,68.5,0.412,8.5,0.304,12.3,23.5,18.3,8.8,20.3,0.0,59
4,78.5,33.0,68.0,0.485,3.0,0.231,11.0,29.0,17.0,13.5,18.5,1.0,59
4,77.3,30.5,66.3,0.46,5.8,0.258,11.3,22.3,19.5,10.8,15.8,0.0,59
4,61.3,20.5,58.0,0.353,5.8,0.228,8.8,29.3,13.5,6.0,24.8,0.0,59
4,61.3,22.0,59.8,0.368,5.8,0.232,8.8,23.5,13.5,9.0,18.5,0.0,59
4,58.5,21.0,62.8,0.335,5.0,0.241,15.0,22.8,9.3,8.0,19.3,0.0,59
11,106.9,41.1,91.5,0.449,10.1,0.316,14.6,35.5,21.7,7.5,17.5,0.0,60
23,105.3,39.3,88.8,0.443,10.9,0.347,14.0,33.6,22.6,7.8,15.8,1.0,60
14,102.1,36.7,86.6,0.424,10.4,0.342,13.5,35.8,20.9,8.0,15.1,0.0,60
23,100.5,36.7,86.0,0.427,12.8,0.33,13.5,34.6,20.3,8.5,15.1,0.0,60
13,98.8,37.3,86.5,0.431,9.7,0.311,15.6,36.4,22.9,8.8,18.2,0.0,60
17,97.2,37.5,82.2,0.457,8.7,0.328,11.1,34.6,25.5,7.8,16.2,0.0,60
14,97.1,37.6,85.8,0.439,8.1,0.331,13.9,33.4,23.4,7.5,14.9,0.0,60
11,94.6,35.0,86.8,0.403,8.3,0.32,14.6,34.5,21.0,8.4,18.0,0.0,60
12,94.0,36.1,86.4,0.418,8.0,0.321,15.1,32.9,20.3,6.4,15.2,0.0,60
11,93.5,34.4,81.9,0.42,10.5,0.306,12.8,34.8,22.9,5.7,19.5,0.0,60
18,93.3,34.0,82.7,0.411,10.7,0.289,12.2,34.6,22.1,7.1,16.2,0.0,60
13,92.8,35.4,86.8,0.407,7.8,0.325,16.7,34.4,20.5,8.7,16.8,0.0,60
13,106.7,39.1,91.4,0.428,12.3,0.343,12.9,33.7,25.0,8.6,13.8,0.0,61
12,106.0,39.0,88.6,0.44,10.4,0.303,12.9,35.5,18.7,9.0,15.3,1.0,61
17,104.4,37.4,81.2,0.46,11.2,0.353,12.8,30.4,18.8,7.2,15.8,0.0,61
21,103.2,40.1,83.6,0.48,9.7,0.365,12.5,33.4,26.6,6.9,14.5,0.0,61
11,103.1,35.5,89.5,0.396,10.3,0.305,17.9,31.0,17.6,9.7,15.5,0.0,61
17,102.6,37.5,87.8,0.427,10.4,0.324,15.2,33.3,22.1,8.1,15.2,0.0,61
11,101.2,38.5,86.6,0.445,7.8,0.323,16.2,30.5,19.3,8.1,16.5,0.0,61
11,98.5,36.2,83.3,0.434,12.0,0.353,12.1,29.8,21.7,9.1,14.5,0.0,61
22,97.9,36.3,81.3,0.446,9.0,0.341,14.6,32.4,20.1,5.9,15.1,0.0,61
12,92.8,35.3,85.2,0.415,6.2,0.303,13.8,34.1,20.2,6.5,15.2,0.0,61
12,92.5,35.8,82.6,0.433,7.3,0.31,13.3,34.8,23.1,7.9,16.8,0.0,61
11,87.0,32.4,83.2,0.389,8.6,0.277,13.4,32.5,16.5,9.0,13.5,0.0,61
12,101.3,37.3,83.1,0.448,9.3,0.313,12.8,32.4,21.6,10.8,18.2,0.0,62
26,99.2,35.7,84.6,0.421,11.7,0.323,14.0,34.8,21.6,7.9,15.8,1.0,62
11,94.4,34.5,83.6,0.412,9.1,0.317,13.6,31.5,18.1,9.3,16.5,0.0,62
17,93.9,33.6,84.9,0.396,6.5,0.28,18.3,36.7,21.3,8.3,19.6,0.0,62
11,92.8,34.5,85.7,0.403,7.8,0.305,14.8,30.8,19.6,9.3,16.4,0.0,62
12,92.3,33.8,81.3,0.416,12.3,0.339,12.9,35.8,24.7,7.5,19.6,0.0,62
14,90.6,33.1,84.9,0.39,10.5,0.283,15.2,33.9,20.0,11.0,16.4,0.0,62
