#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name
18,Falco-Vulcano Energia KC Szombathely,14,40.4,79.6,30.4,65.6,0.464,7.6,23.6,0.324,11.1,15.8,0.706,9.6,21.2,30.8,18.1,8.6,2.7,13.0,18.8,2020,Basketball-Champions-League-Europe
19,Lenovo Tenerife,18,40.3,79.5,28.2,59.7,0.472,8.4,25.3,0.334,14.7,19.3,0.764,7.6,23.5,31.1,19.6,8.5,1.6,12.7,18.2,2020,Basketball-Champions-League-Europe
20,BAXI Manresa,14,40.0,78.2,29.3,65.8,0.445,9.0,27.0,0.333,10.6,14.2,0.749,8.1,24.8,32.9,21.8,6.5,3.1,12.4,20.1,2020,Basketball-Champions-League-Europe
21,Pau-Orthez,14,40.0,77.6,27.4,62.8,0.437,8.7,25.9,0.337,14.1,19.5,0.722,9.5,22.9,32.4,15.6,6.1,2.9,14.8,18.0,2020,Basketball-Champions-League-Europe
22,Strasbourg IG,14,40.0,77.3,29.6,65.9,0.45,7.4,22.9,0.325,10.6,14.4,0.736,8.9,22.3,31.1,18.8,7.2,1.9,11.8,16.2,2020,Basketball-Champions-League-Europe
23,Lietkabelis,16,40.0,77.1,26.0,58.9,0.441,9.6,25.3,0.38,15.5,19.3,0.805,8.9,21.3,30.2,17.5,6.9,1.6,14.4,19.5,2020,Basketball-Champions-League-Europe
24,Brose Baskets Bamberg,14,40.4,76.9,28.0,66.6,0.421,8.4,23.7,0.352,12.5,18.0,0.694,11.6,23.4,35.1,15.1,6.6,2.4,10.0,19.3,2020,Basketball-Champions-League-Europe
25,Nizhny Novgorod,17,40.0,76.5,29.4,62.8,0.467,8.2,23.5,0.351,9.6,14.1,0.682,9.4,22.3,31.6,18.0,7.3,1.8,13.6,21.6,2020,Basketball-Champions-League-Europe
26,Besiktas Icrypex,16,40.0,75.8,27.8,61.7,0.451,8.4,23.6,0.355,11.8,17.4,0.676,8.7,21.7,30.4,15.1,8.8,1.6,14.3,17.5,2020,Basketball-Champions-League-Europe
27,KK Mornar,14,40.4,75.6,25.8,63.1,0.408,9.7,28.1,0.345,14.4,19.9,0.72,8.7,24.6,33.3,14.6,5.6,3.7,12.6,19.9,2020,Basketball-Champions-League-Europe
28,Telenet BC Oostende,17,40.6,74.3,27.9,62.1,0.449,5.9,20.8,0.285,12.6,17.0,0.74,8.5,25.7,34.2,15.7,6.1,2.8,15.4,22.2,2020,Basketball-Champions-League-Europe
29,Royal Hali Gaziantep,14,40.4,74.3,25.9,60.1,0.43,8.8,26.9,0.327,13.8,19.6,0.704,8.1,21.1,29.2,16.9,7.1,2.0,12.9,19.9,2020,Basketball-Champions-League-Europe
30,Peristeri BC,16,40.0,73.6,26.3,59.7,0.44,6.9,22.5,0.308,14.2,19.8,0.718,8.4,22.9,31.3,16.7,8.3,3.7,14.1,20.7,2020,Basketball-Champions-League-Europe
31,Port of Antwerp Giants,14,40.0,73.3,25.1,62.8,0.4,8.3,27.5,0.301,14.7,22.8,0.646,11.8,24.9,36.7,17.7,7.1,2.8,14.9,18.9,2020,Basketball-Champions-League-Europe
32,BC VEF Riga,14,40.4,71.2,26.3,62.8,0.419,9.1,26.9,0.34,9.5,13.4,0.711,8.4,21.6,29.9,16.2,6.3,1.9,13.3,20.5,2020,Basketball-Champions-League-Europe
