#,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year,League_Name
18,Turk Telekom,12,40.0,78.9,27.8,60.8,0.458,7.9,22.8,0.347,15.3,21.4,0.716,10.1,22.5,32.6,16.4,5.0,1.8,11.7,19.0,2021,Basketball-Champions-League-Europe
19,AEK Athens,12,40.0,78.6,28.3,59.4,0.475,7.6,20.3,0.373,14.5,20.3,0.713,8.3,19.7,28.0,17.0,6.4,2.5,11.0,20.9,2021,Basketball-Champions-League-Europe
20,Lietuvos Rytas,6,40.0,77.8,26.3,60.8,0.433,8.2,23.0,0.355,17.0,23.3,0.729,10.7,20.0,30.7,16.3,6.5,1.7,14.8,19.0,2021,Basketball-Champions-League-Europe
21,Tsmoki-Minsk,6,40.0,77.0,27.3,60.0,0.456,9.0,23.0,0.391,13.3,18.0,0.741,7.8,21.0,28.8,15.3,7.0,1.7,15.5,23.2,2021,Basketball-Champions-League-Europe
22,CSP Limoges,6,39.5,76.5,28.3,61.2,0.463,10.0,27.2,0.368,9.8,13.5,0.728,9.3,22.0,31.3,19.8,5.3,1.5,13.2,19.5,2021,Basketball-Champions-League-Europe
23,Peristeri BC,6,40.0,76.3,28.3,59.5,0.476,8.8,23.0,0.384,10.8,13.7,0.793,6.3,19.8,26.2,18.0,8.7,2.2,13.3,16.5,2021,Basketball-Champions-League-Europe
24,Cholet Basket,6,40.0,76.3,29.0,60.5,0.479,6.5,19.3,0.336,11.8,15.7,0.755,9.7,20.3,30.0,18.3,8.2,1.7,13.5,16.7,2021,Basketball-Champions-League-Europe
25,JDA Dijon Basket,6,41.7,76.2,29.3,68.2,0.43,8.7,27.3,0.317,8.8,12.2,0.726,9.7,22.5,32.2,18.2,9.2,3.7,11.5,17.8,2021,Basketball-Champions-League-Europe
26,Darussafaka Basketbol Istanbul,6,40.0,75.2,26.0,57.5,0.452,9.2,23.3,0.393,14.0,18.8,0.743,6.0,19.8,25.8,15.7,7.8,2.0,13.8,22.7,2021,Basketball-Champions-League-Europe
27,BC Igokea,12,40.0,74.8,26.2,59.7,0.439,7.3,20.9,0.351,15.1,19.8,0.761,8.5,22.1,30.6,16.8,7.1,1.3,13.4,20.3,2021,Basketball-Champions-League-Europe
28,Bilbao Basket,6,40.0,74.2,28.2,63.2,0.446,6.8,23.7,0.289,11.0,15.0,0.733,8.7,23.7,32.3,16.7,7.5,1.2,13.0,19.8,2021,Basketball-Champions-League-Europe
29,Polski Cukier Pszczolka Start Lublin,6,40.0,72.0,27.2,61.7,0.441,7.8,24.2,0.324,9.8,14.3,0.686,7.0,23.7,30.7,16.8,7.7,2.2,16.8,20.2,2021,Basketball-Champions-League-Europe
30,BC VEF Riga,12,41.3,71.9,25.9,62.0,0.418,8.8,26.5,0.333,11.3,16.1,0.699,10.9,24.7,35.6,16.3,5.3,3.4,17.0,18.5,2021,Basketball-Champions-League-Europe
31,Keravnos Strovolou,6,40.8,67.0,25.0,60.0,0.417,7.7,23.7,0.324,9.3,11.7,0.8,5.8,23.7,29.5,15.0,5.0,1.2,16.0,17.5,2021,Basketball-Champions-League-Europe
32,Fortituto Kontatto Bologna,6,40.0,63.8,24.8,59.3,0.419,5.0,21.2,0.236,9.2,15.0,0.611,6.3,22.0,28.3,15.8,7.7,3.7,15.2,19.2,2021,Basketball-Champions-League-Europe
